1 2.04293133e-01 1.53208452e-05
2 5.10758800e-02 1.05463805e-05
3 1.71314133e-02 9.23016159e-06
4 6.23710033e-03 1.15324394e-05
5 2.42226933e-03 1.01895197e-05
6 9.91062967e-04 1.00048574e-05
7 4.06712933e-04 1.02877040e-05
8 1.83136267e-04 9.43292559e-06
9 6.75020500e-05 1.01795956e-05
10 3.15275167e-05 1.12773381e-05
11 4.91291667e-06 1.02836775e-05
12 3.52750000e-06 1.14642403e-05
13 4.52916667e-07 1.13431702e-05
14 8.91000000e-06 1.09266809e-05
15 6.40400000e-07 1.20317746e-05
16 6.40660000e-06 1.42150742e-05
17 6.40400000e-07 1.20317746e-05
18 8.91000000e-06 1.09266809e-05
19 4.52916667e-07 1.13431702e-05
20 3.52750000e-06 1.14642403e-05
21 4.91291667e-06 1.02836775e-05
22 3.15275167e-05 1.12773381e-05
23 6.75020500e-05 1.01795956e-05
24 1.83136267e-04 9.43292559e-06
25 4.06712933e-04 1.02877040e-05
26 9.91062967e-04 1.00048574e-05
27 2.42226933e-03 1.01895197e-05
28 6.23710033e-03 1.15324394e-05
29 1.71314133e-02 9.23016159e-06
30 5.10758800e-02 1.05463805e-05
31 2.04293133e-01 1.53208452e-05
