1 3.96110030e-01 5.28026195e-05
2 2.05572600e-01 6.19988100e-05
3 1.66931670e-01 6.17712327e-05
4 1.46147000e-01 6.18700789e-05
5 1.35793070e-01 5.57026816e-05
6 1.28771700e-01 5.94173403e-05
7 1.24377170e-01 5.80918828e-05
8 1.20997030e-01 5.00097876e-05
9 1.18657000e-01 4.77415496e-05
10 1.16795430e-01 5.72875531e-05
11 1.15405800e-01 6.03654500e-05
12 1.14356470e-01 6.10997860e-05
13 1.13652200e-01 6.43389877e-05
14 1.13215370e-01 5.56968478e-05
15 1.12911130e-01 5.67467617e-05
16 1.12761030e-01 6.24784138e-05
17 1.12911130e-01 5.67467617e-05
18 1.13215370e-01 5.56968478e-05
19 1.13652200e-01 6.43389877e-05
20 1.14356470e-01 6.10997860e-05
21 1.15405800e-01 6.03654500e-05
22 1.16795430e-01 5.72875531e-05
23 1.18657000e-01 4.77415496e-05
24 1.20997030e-01 5.00097876e-05
25 1.24377170e-01 5.80918828e-05
26 1.28771700e-01 5.94173403e-05
27 1.35793070e-01 5.57026816e-05
28 1.46147000e-01 6.18700789e-05
29 1.66931670e-01 6.17712327e-05
30 2.05572600e-01 6.19988100e-05
31 3.96110030e-01 5.28026195e-05
