1 4.50426400e-01 4.10932706e-05
2 2.38392270e-01 5.62473492e-05
3 1.99436670e-01 5.77345137e-05
4 1.77237330e-01 6.01948933e-05
5 1.66683430e-01 5.22184872e-05
6 1.59254300e-01 5.55403787e-05
7 1.54652700e-01 6.89640027e-05
8 1.51069170e-01 6.63812571e-05
9 1.48546130e-01 6.76493202e-05
10 1.46573370e-01 7.13048928e-05
11 1.45171200e-01 6.75749033e-05
12 1.44089300e-01 6.97267867e-05
13 1.43362200e-01 6.23417891e-05
14 1.42820370e-01 5.61212276e-05
15 1.42556400e-01 5.32352139e-05
16 1.42416230e-01 5.61446086e-05
17 1.42556400e-01 5.32352139e-05
18 1.42820370e-01 5.61212276e-05
19 1.43362200e-01 6.23417891e-05
20 1.44089300e-01 6.97267867e-05
21 1.45171200e-01 6.75749033e-05
22 1.46573370e-01 7.13048928e-05
23 1.48546130e-01 6.76493202e-05
24 1.51069170e-01 6.63812571e-05
25 1.54652700e-01 6.89640027e-05
26 1.59254300e-01 5.55403787e-05
27 1.66683430e-01 5.22184872e-05
28 1.77237330e-01 6.01948933e-05
29 1.99436670e-01 5.77345137e-05
30 2.38392270e-01 5.62473492e-05
31 4.50426400e-01 4.10932706e-05
