1 2.05832133e-01 1.19283726e-05
2 5.07241900e-02 1.09837216e-05
3 1.70718833e-02 1.22863376e-05
4 6.08077800e-03 1.21699520e-05
5 2.33726000e-03 9.52815002e-06
6 9.30390667e-04 9.69990048e-06
7 3.75587167e-04 1.09733472e-05
8 1.55275767e-04 1.04443251e-05
9 7.14650000e-05 9.28014769e-06
10 5.20237500e-05 8.81157112e-06
11 2.73291667e-05 7.07910406e-06
12 3.14679167e-05 1.22228699e-05
13 1.33828833e-05 1.12860530e-05
14 7.52208333e-06 8.55300807e-06
15 1.06353833e-05 1.07174466e-05
16 7.29211667e-06 1.56235890e-05
17 1.06353833e-05 1.07174466e-05
18 7.52208333e-06 8.55300807e-06
19 1.33828833e-05 1.12860530e-05
20 3.14679167e-05 1.22228699e-05
21 2.73291667e-05 7.07910406e-06
22 5.20237500e-05 8.81157112e-06
23 7.14650000e-05 9.28014769e-06
24 1.55275767e-04 1.04443251e-05
25 3.75587167e-04 1.09733472e-05
26 9.30390667e-04 9.69990048e-06
27 2.33726000e-03 9.52815002e-06
28 6.08077800e-03 1.21699520e-05
29 1.70718833e-02 1.22863376e-05
30 5.07241900e-02 1.09837216e-05
31 2.05832133e-01 1.19283726e-05
