1 3.28922770e-01 4.41151696e-05
2 1.45206700e-01 3.71985708e-05
3 9.78743500e-02 3.47044642e-05
4 7.16147200e-02 4.20442269e-05
5 5.69983600e-02 4.64519428e-05
6 4.72302100e-02 4.22694618e-05
7 4.06184500e-02 4.25152696e-05
8 3.57311100e-02 4.06608187e-05
9 3.21619100e-02 4.89865506e-05
10 2.94127500e-02 4.08877827e-05
11 2.73785800e-02 3.94898014e-05
12 2.58393900e-02 4.64728625e-05
13 2.46950800e-02 5.02084424e-05
14 2.39508600e-02 4.65226653e-05
15 2.35202900e-02 3.59253579e-05
16 2.33807500e-02 5.31467442e-05
17 2.35202900e-02 3.59253579e-05
18 2.39508600e-02 4.65226653e-05
19 2.46950800e-02 5.02084424e-05
20 2.58393900e-02 4.64728625e-05
21 2.73785800e-02 3.94898014e-05
22 2.94127500e-02 4.08877827e-05
23 3.21619100e-02 4.89865506e-05
24 3.57311100e-02 4.06608187e-05
25 4.06184500e-02 4.25152696e-05
26 4.72302100e-02 4.22694618e-05
27 5.69983600e-02 4.64519428e-05
28 7.16147200e-02 4.20442269e-05
29 9.78743500e-02 3.47044642e-05
30 1.45206700e-01 3.71985708e-05
31 3.28922770e-01 4.41151696e-05
