1 3.32189330e-01 5.23510656e-05
2 1.41137300e-01 5.43378965e-05
3 9.30220400e-02 5.19608544e-05
4 6.81129400e-02 4.97483321e-05
5 5.46503000e-02 4.52784931e-05
6 4.58846600e-02 4.14678651e-05
7 4.00159400e-02 4.45380064e-05
8 3.57299400e-02 5.04009644e-05
9 3.26514700e-02 4.34548543e-05
10 3.02887000e-02 4.29731865e-05
11 2.85437600e-02 3.38780580e-05
12 2.72364900e-02 4.12275697e-05
13 2.62640800e-02 4.54915343e-05
14 2.56198300e-02 4.83614229e-05
15 2.52884900e-02 4.73793191e-05
16 2.51640400e-02 5.68895578e-05
17 2.52884900e-02 4.73793191e-05
18 2.56198300e-02 4.83614229e-05
19 2.62640800e-02 4.54915343e-05
20 2.72364900e-02 4.12275697e-05
21 2.85437600e-02 3.38780580e-05
22 3.02887000e-02 4.29731865e-05
23 3.26514700e-02 4.34548543e-05
24 3.57299400e-02 5.04009644e-05
25 4.00159400e-02 4.45380064e-05
26 4.58846600e-02 4.14678651e-05
27 5.46503000e-02 4.52784931e-05
28 6.81129400e-02 4.97483321e-05
29 9.30220400e-02 5.19608544e-05
30 1.41137300e-01 5.43378965e-05
31 3.32189330e-01 5.23510656e-05
