1 5.08114230e-01 4.45827491e-05
2 2.74496730e-01 7.11577111e-05
3 2.53195270e-01 8.49607352e-05
4 2.24676900e-01 1.05335341e-04
5 2.23255770e-01 1.04693656e-04
6 2.12176470e-01 9.98861990e-05
7 2.15139500e-01 9.79422137e-05
8 2.09086930e-01 1.16465483e-04
9 2.15139500e-01 9.79422137e-05
10 2.12176470e-01 9.98861990e-05
11 2.23255770e-01 1.04693656e-04
12 2.24676900e-01 1.05335341e-04
13 2.53195270e-01 8.49607352e-05
14 2.74496730e-01 7.11577111e-05
15 5.08114230e-01 4.45827491e-05
