1 4.77326470e-01 5.26854130e-05
2 2.24331070e-01 5.78931954e-05
3 1.83232400e-01 5.44878294e-05
4 1.55250200e-01 5.60501640e-05
5 1.43606200e-01 6.26477347e-05
6 1.34634130e-01 7.02525244e-05
7 1.29530130e-01 6.49970894e-05
8 1.25306800e-01 5.99429988e-05
9 1.22609630e-01 6.13659964e-05
10 1.20294630e-01 5.96230843e-05
11 1.18772100e-01 6.91794984e-05
12 1.17515830e-01 7.35240261e-05
13 1.16696230e-01 6.58996996e-05
14 1.16053930e-01 6.09933500e-05
15 1.15755770e-01 6.62003975e-05
16 1.15588970e-01 7.83268151e-05
17 1.15755770e-01 6.62003975e-05
18 1.16053930e-01 6.09933500e-05
19 1.16696230e-01 6.58996996e-05
20 1.17515830e-01 7.35240261e-05
21 1.18772100e-01 6.91794984e-05
22 1.20294630e-01 5.96230843e-05
23 1.22609630e-01 6.13659964e-05
24 1.25306800e-01 5.99429988e-05
25 1.29530130e-01 6.49970894e-05
26 1.34634130e-01 7.02525244e-05
27 1.43606200e-01 6.26477347e-05
28 1.55250200e-01 5.60501640e-05
29 1.83232400e-01 5.44878294e-05
30 2.24331070e-01 5.78931954e-05
31 4.77326470e-01 5.26854130e-05
