1 5.09411967e-01 8.95302349e-06
2 9.39635733e-02 1.57570696e-05
3 5.64226833e-02 1.35943232e-05
4 1.81179467e-02 1.35913606e-05
5 1.12275100e-02 1.00375776e-05
6 4.36962267e-03 1.22535020e-05
7 2.77284333e-03 9.82223247e-06
8 1.20542300e-03 1.35910212e-05
9 7.71393000e-04 1.42884663e-05
10 3.55357100e-04 1.57565742e-05
11 2.31967900e-04 1.22472771e-05
12 1.02585867e-04 1.73311817e-05
13 6.33671667e-05 1.16874155e-05
14 3.56779167e-05 1.31755103e-05
15 2.77300167e-05 1.18127169e-05
16 1.40905000e-05 1.68090135e-05
17 2.77300167e-05 1.18127169e-05
18 3.56779167e-05 1.31755103e-05
19 6.33671667e-05 1.16874155e-05
20 1.02585867e-04 1.73311817e-05
21 2.31967900e-04 1.22472771e-05
22 3.55357100e-04 1.57565742e-05
23 7.71393000e-04 1.42884663e-05
24 1.20542300e-03 1.35910212e-05
25 2.77284333e-03 9.82223247e-06
26 4.36962267e-03 1.22535020e-05
27 1.12275100e-02 1.00375776e-05
28 1.81179467e-02 1.35913606e-05
29 5.64226833e-02 1.35943232e-05
30 9.39635733e-02 1.57570696e-05
31 5.09411967e-01 8.95302349e-06
