1 5.20595233e-01 1.00130674e-05
2 9.46898167e-02 1.92108483e-05
3 5.76171800e-02 1.11688569e-05
4 1.83252800e-02 1.03470934e-05
5 1.14123100e-02 1.07412221e-05
6 4.45001100e-03 1.30031723e-05
7 2.81101333e-03 1.16909204e-05
8 1.20463867e-03 1.58648235e-05
9 7.64515033e-04 1.16563072e-05
10 3.39035400e-04 1.28658567e-05
11 2.19206283e-04 9.83046815e-06
12 1.04114650e-04 1.29933647e-05
13 6.01829333e-05 1.02359364e-05
14 2.60833167e-05 1.29948337e-05
15 3.44175667e-05 1.41218910e-05
16 3.84920500e-05 2.23642637e-05
17 3.44175667e-05 1.41218910e-05
18 2.60833167e-05 1.29948337e-05
19 6.01829333e-05 1.02359364e-05
20 1.04114650e-04 1.29933647e-05
21 2.19206283e-04 9.83046815e-06
22 3.39035400e-04 1.28658567e-05
23 7.64515033e-04 1.16563072e-05
24 1.20463867e-03 1.58648235e-05
25 2.81101333e-03 1.16909204e-05
26 4.45001100e-03 1.30031723e-05
27 1.14123100e-02 1.07412221e-05
28 1.83252800e-02 1.03470934e-05
29 5.76171800e-02 1.11688569e-05
30 9.46898167e-02 1.92108483e-05
31 5.20595233e-01 1.00130674e-05
