1 4.81245870e-01 4.92657585e-05
2 2.25497900e-01 6.38833199e-05
3 1.82795970e-01 5.93114844e-05
4 1.54692300e-01 6.07457571e-05
5 1.42628830e-01 6.13117006e-05
6 1.33736330e-01 6.29793676e-05
7 1.28532300e-01 6.91507235e-05
8 1.24302670e-01 6.19224485e-05
9 1.21575800e-01 6.64757834e-05
10 1.19282770e-01 7.16564905e-05
11 1.17743570e-01 6.85642389e-05
12 1.16500000e-01 6.83558662e-05
13 1.15679870e-01 6.74444089e-05
14 1.15013530e-01 6.14459244e-05
15 1.14717970e-01 6.36547019e-05
16 1.14525630e-01 7.21043300e-05
17 1.14717970e-01 6.36547019e-05
18 1.15013530e-01 6.14459244e-05
19 1.15679870e-01 6.74444089e-05
20 1.16500000e-01 6.83558662e-05
21 1.17743570e-01 6.85642389e-05
22 1.19282770e-01 7.16564905e-05
23 1.21575800e-01 6.64757834e-05
24 1.24302670e-01 6.19224485e-05
25 1.28532300e-01 6.91507235e-05
26 1.33736330e-01 6.29793676e-05
27 1.42628830e-01 6.13117006e-05
28 1.54692300e-01 6.07457571e-05
29 1.82795970e-01 5.93114844e-05
30 2.25497900e-01 6.38833199e-05
31 4.81245870e-01 4.92657585e-05
