1 4.50501670e-01 5.60741242e-05
2 2.38469400e-01 6.03201569e-05
3 1.99447270e-01 6.57861339e-05
4 1.77166930e-01 6.68930977e-05
5 1.66656430e-01 6.31355453e-05
6 1.59228830e-01 6.00508319e-05
7 1.54634470e-01 5.38710133e-05
8 1.51022530e-01 5.74980141e-05
9 1.48615130e-01 6.60302243e-05
10 1.46675770e-01 6.59745521e-05
11 1.45216570e-01 7.34278888e-05
12 1.44103370e-01 6.70973005e-05
13 1.43390500e-01 6.12515351e-05
14 1.42839430e-01 5.77766520e-05
15 1.42502830e-01 5.65739847e-05
16 1.42330430e-01 5.37659265e-05
17 1.42502830e-01 5.65739847e-05
18 1.42839430e-01 5.77766520e-05
19 1.43390500e-01 6.12515351e-05
20 1.44103370e-01 6.70973005e-05
21 1.45216570e-01 7.34278888e-05
22 1.46675770e-01 6.59745521e-05
23 1.48615130e-01 6.60302243e-05
24 1.51022530e-01 5.74980141e-05
25 1.54634470e-01 5.38710133e-05
26 1.59228830e-01 6.00508319e-05
27 1.66656430e-01 6.31355453e-05
28 1.77166930e-01 6.68930977e-05
29 1.99447270e-01 6.57861339e-05
30 2.38469400e-01 6.03201569e-05
31 4.50501670e-01 5.60741242e-05
