1 9.36659330e-01 1.08980909e-04
2 9.35881330e-01 1.21977314e-04
3 9.35940270e-01 8.75387779e-05
4 9.35823400e-01 1.45490195e-04
5 9.35797870e-01 1.14330668e-04
6 9.35883330e-01 1.18671511e-04
7 9.35759930e-01 1.09141437e-04
8 9.35907400e-01 1.38258410e-04
9 9.35790730e-01 1.02019191e-04
10 9.35713800e-01 1.08067401e-04
11 9.35906600e-01 1.13619136e-04
12 9.35732000e-01 9.20381080e-05
13 9.35889000e-01 1.29294384e-04
14 9.35863930e-01 9.56798589e-05
15 9.36668530e-01 1.06856911e-04
