1 3.96204900e-01 4.67696091e-05
2 2.05638170e-01 6.20558008e-05
3 1.66884730e-01 6.40560854e-05
4 1.46100530e-01 5.67093317e-05
5 1.35831070e-01 6.63167472e-05
6 1.28853070e-01 6.27879311e-05
7 1.24412300e-01 5.43092002e-05
8 1.21059030e-01 4.61765328e-05
9 1.18675630e-01 5.44782828e-05
10 1.16846630e-01 5.06324771e-05
11 1.15517230e-01 5.69040847e-05
12 1.14546070e-01 6.34010854e-05
13 1.13837270e-01 5.56647292e-05
14 1.13290870e-01 5.44330523e-05
15 1.12992030e-01 5.48016521e-05
16 1.12879170e-01 7.35363264e-05
17 1.12992030e-01 5.48016521e-05
18 1.13290870e-01 5.44330523e-05
19 1.13837270e-01 5.56647292e-05
20 1.14546070e-01 6.34010854e-05
21 1.15517230e-01 5.69040847e-05
22 1.16846630e-01 5.06324771e-05
23 1.18675630e-01 5.44782828e-05
24 1.21059030e-01 4.61765328e-05
25 1.24412300e-01 5.43092002e-05
26 1.28853070e-01 6.27879311e-05
27 1.35831070e-01 6.63167472e-05
28 1.46100530e-01 5.67093317e-05
29 1.66884730e-01 6.40560854e-05
30 2.05638170e-01 6.20558008e-05
31 3.96204900e-01 4.67696091e-05
