1 3.41991700e-01 4.26003691e-05
2 1.24419630e-01 4.45955275e-05
3 7.24531300e-02 3.80804509e-05
4 4.98564700e-02 3.31990135e-05
5 3.84287100e-02 3.89877909e-05
6 3.14582800e-02 3.57955241e-05
7 2.69039300e-02 3.51068643e-05
8 2.37418500e-02 3.74876017e-05
9 2.13948500e-02 4.21219277e-05
10 1.96166700e-02 3.96717275e-05
11 1.83399400e-02 3.80221584e-05
12 1.74385600e-02 3.76640603e-05
13 1.67508000e-02 3.46344140e-05
14 1.62695600e-02 3.21392524e-05
15 1.60465400e-02 3.94132845e-05
16 1.59609500e-02 5.32292542e-05
17 1.60465400e-02 3.94132845e-05
18 1.62695600e-02 3.21392524e-05
19 1.67508000e-02 3.46344140e-05
20 1.74385600e-02 3.76640603e-05
21 1.83399400e-02 3.80221584e-05
22 1.96166700e-02 3.96717275e-05
23 2.13948500e-02 4.21219277e-05
24 2.37418500e-02 3.74876017e-05
25 2.69039300e-02 3.51068643e-05
26 3.14582800e-02 3.57955241e-05
27 3.84287100e-02 3.89877909e-05
28 4.98564700e-02 3.31990135e-05
29 7.24531300e-02 3.80804509e-05
30 1.24419630e-01 4.45955275e-05
31 3.41991700e-01 4.26003691e-05
